Country or Area,Year,Value,
Spain,1973,78425934894,
Spain,1972,58971806627,
Spain,1971,46492797365,
Spain,1970,40881655099,
Spain,1969,36038711600,
Spain,1968,31475548481,
Spain,1967,31647119228,
Spain,1966,28721062242,
Spain,1965,24756958695,
Spain,1964,21343844644,
Spain,1963,19074913948,
Spain,1962,16138545209,
Spain,1961,13834300571,
Spain,1960,12072126075,
Sri Lanka,2014,78823610057,
Sri Lanka,2013,74317814502,
Sri Lanka,2012,68434422594,
Sri Lanka,2011,65292732252,
Sri Lanka,2010,56725780417,
Sri Lanka,2009,42066217872,
Sri Lanka,2008,40713812310,
Sri Lanka,2007,32350248411,
Sri Lanka,2006,28279814925,
Sri Lanka,2005,24406252457,
Sri Lanka,2004,20662525941,
Sri Lanka,2003,18881765437,
Sri Lanka,2002,17102623876,
Sri Lanka,2001,15746224409,
Sri Lanka,2000,16330810304,
Sri Lanka,1999,15656342016,
Sri Lanka,1998,15794972847,
Sri Lanka,1997,15091930836,
Sri Lanka,1996,13897738375,
Sri Lanka,1995,13029697561,
Sri Lanka,1994,11717604209,
Sri Lanka,1993,10338679636,
Sri Lanka,1992,9703011636,
Sri Lanka,1991,9000362582,
Sri Lanka,1990,8032551173,
Sri Lanka,1989,6987267684,
Sri Lanka,1988,6978371581,
Sri Lanka,1987,6682167120,
Sri Lanka,1986,6405210564,
Sri Lanka,1985,5978460972,
Sri Lanka,1984,6043474843,
Sri Lanka,1983,5167913302,
Sri Lanka,1982,4768765017,
Sri Lanka,1981,4415844156,
Sri Lanka,1980,4024621900,
Sri Lanka,1979,3364611432,
Sri Lanka,1978,2733183857,
Sri Lanka,1977,4104509583,
Sri Lanka,1976,3591319857,
Sri Lanka,1975,3791298146,
Sri Lanka,1974,3574586466,
Sri Lanka,1973,2875625000,
Sri Lanka,1972,2553936348,
Sri Lanka,1971,2369308600,
Sri Lanka,1970,2296470588,
Sri Lanka,1969,1965546218,
Sri Lanka,1968,1801176471,
Sri Lanka,1967,1859465021,
Sri Lanka,1966,1751470588,
Sri Lanka,1965,1698319328,
Sri Lanka,1964,1321840723,
Sri Lanka,1963,1241387714,
Sri Lanka,1962,1458609630,
Sri Lanka,1961,1454342122,
Sri Lanka,1960,1419629937,
St. Kitts and Nevis,2014,852203083.9,
St. Kitts and Nevis,2013,787290366.9,
St. Kitts and Nevis,2012,731919906,
St. Kitts and Nevis,2011,728050618.2,
St. Kitts and Nevis,2010,692457419.4,
St. Kitts and Nevis,2009,708891299.2,
St. Kitts and Nevis,2008,734660315.1,
St. Kitts and Nevis,2007,684148690,
St. Kitts and Nevis,2006,636070988.1,
St. Kitts and Nevis,2005,543169966.7,
St. Kitts and Nevis,2004,501150888.9,
St. Kitts and Nevis,2003,463418878.1,
St. Kitts and Nevis,2002,480825584.8,
St. Kitts and Nevis,2001,460467975,
St. Kitts and Nevis,2000,420086753.4,
St. Kitts and Nevis,1999,389984439.6,
St. Kitts and Nevis,1998,364975466.2,
St. Kitts and Nevis,1997,357237677.3,
St. Kitts and Nevis,1996,318742955.2,
St. Kitts and Nevis,1995,299699655.2,
St. Kitts and Nevis,1994,277567267,
St. Kitts and Nevis,1993,249676004.4,
St. Kitts and Nevis,1992,229434526.7,
St. Kitts and Nevis,1991,209880969.6,
St. Kitts and Nevis,1990,208740424.5,
St. Kitts and Nevis,1989,185094757.5,
St. Kitts and Nevis,1988,165745746,
St. Kitts and Nevis,1987,140705637.9,
St. Kitts and Nevis,1986,125272239.3,
St. Kitts and Nevis,1985,106056991.5,
St. Kitts and Nevis,1984,95898435.71,
St. Kitts and Nevis,1983,85100494.42,
St. Kitts and Nevis,1982,84381389.62,
St. Kitts and Nevis,1981,79026050.46,
St. Kitts and Nevis,1980,67715455.47,
St. Kitts and Nevis,1979,58296656.38,
St. Kitts and Nevis,1978,49095415.8,
St. Kitts and Nevis,1977,44680002.17,
St. Kitts and Nevis,1976,30095602.18,
St. Kitts and Nevis,1975,33364054.13,
St. Kitts and Nevis,1974,31514856.72,
St. Kitts and Nevis,1973,24196018.48,
St. Kitts and Nevis,1972,22944848.51,
St. Kitts and Nevis,1971,19624746.42,
St. Kitts and Nevis,1970,16300000,
St. Kitts and Nevis,1969,15850000,
St. Kitts and Nevis,1968,14600000,
St. Kitts and Nevis,1967,16742338.59,
St. Kitts and Nevis,1966,14469078.29,
St. Kitts and Nevis,1965,13593932.43,
St. Kitts and Nevis,1964,13416632.95,
St. Kitts and Nevis,1963,12833301.08,
St. Kitts and Nevis,1962,12541635.15,
St. Kitts and Nevis,1961,12483301.96,
St. Kitts and Nevis,1960,12366635.58,
St. Lucia,2014,1404430564,
St. Lucia,2013,1334385778,
St. Lucia,2012,1311133140,
St. Lucia,2011,1290025296,
St. Lucia,2010,1249497010,
St. Lucia,2009,1186800341,
St. Lucia,2008,1194493391,
St. Lucia,2007,1173341552,
St. Lucia,2006,1074708501,
St. Lucia,2005,946681289,
St. Lucia,2004,890757609.7,
St. Lucia,2003,810093360.7,
St. Lucia,2002,746048893.3,
St. Lucia,2001,742383570.8,
St. Lucia,2000,780895370.4,
St. Lucia,1999,692507407.4,
St. Lucia,1998,657529592.6,
St. Lucia,1997,604411111.1,
St. Lucia,1996,566370370.4,
St. Lucia,1995,560811111.1,
St. Lucia,1994,517566666.7,
St. Lucia,1993,492029629.6,
St. Lucia,1992,477996296.3,
St. Lucia,1991,431470370.4,
St. Lucia,1990,397192585.6,
St. Lucia,1989,311511105.6,
St. Lucia,1988,273977772.9,
St. Lucia,1987,242385180.9,
St. Lucia,1986,225777773.8,
St. Lucia,1985,189166663.3,
St. Lucia,1984,197088885.4,
St. Lucia,1983,154503701,
St. Lucia,1982,143588886.4,
St. Lucia,1981,152244441.8,
St. Lucia,1980,133414812.5,
St. Lucia,1979,103444442.6,
St. Vincent and the Grenadines,2014,729309384.4,
St. Vincent and the Grenadines,2013,720636189.6,
St. Vincent and the Grenadines,2012,692933757.4,
St. Vincent and the Grenadines,2011,676129418.5,
St. Vincent and the Grenadines,2010,681225963.7,
St. Vincent and the Grenadines,2009,674922474.8,
St. Vincent and the Grenadines,2008,695428835.9,
St. Vincent and the Grenadines,2007,651436074.1,
St. Vincent and the Grenadines,2006,610778281.5,
St. Vincent and the Grenadines,2005,550728660.4,
St. Vincent and the Grenadines,2004,521975121.1,
St. Vincent and the Grenadines,2003,481806313.7,
St. Vincent and the Grenadines,2002,461883440,
St. Vincent and the Grenadines,2001,430040370.4,
St. Vincent and the Grenadines,2000,396270000,
St. Vincent and the Grenadines,1999,390719138.9,
St. Vincent and the Grenadines,1998,373619857.8,
St. Vincent and the Grenadines,1997,347769997.8,
St. Vincent and the Grenadines,1996,331489698.9,
St. Vincent and the Grenadines,1995,316008499.6,
St. Vincent and the Grenadines,1994,289438498.9,
St. Vincent and the Grenadines,1993,286307798.5,
St. Vincent and the Grenadines,1992,277954113.7,
St. Vincent and the Grenadines,1991,254829632.2,
St. Vincent and the Grenadines,1990,240365258.3,
St. Vincent and the Grenadines,1989,214744998.4,
St. Vincent and the Grenadines,1988,200726709,
St. Vincent and the Grenadines,1987,175580644.3,
St. Vincent and the Grenadines,1986,160846653.8,
St. Vincent and the Grenadines,1985,145641702.6,
St. Vincent and the Grenadines,1984,135024985.4,
St. Vincent and the Grenadines,1983,122255347.5,
St. Vincent and the Grenadines,1982,113759201.3,
St. Vincent and the Grenadines,1981,102086537.5,
St. Vincent and the Grenadines,1980,82340338.18,
St. Vincent and the Grenadines,1979,71096358.37,
St. Vincent and the Grenadines,1978,60844770.41,
St. Vincent and the Grenadines,1977,49353160.98,
St. Vincent and the Grenadines,1976,32792479.98,
St. Vincent and the Grenadines,1975,33237164.06,
St. Vincent and the Grenadines,1974,32924215.75,
St. Vincent and the Grenadines,1973,30165373.24,
St. Vincent and the Grenadines,1972,27585488.22,
St. Vincent and the Grenadines,1971,20051648.11,
St. Vincent and the Grenadines,1970,18450000,
St. Vincent and the Grenadines,1969,16650000,
St. Vincent and the Grenadines,1968,15350000,
St. Vincent and the Grenadines,1967,15835088.4,
St. Vincent and the Grenadines,1966,16099959.54,
St. Vincent and the Grenadines,1965,15108295.36,
St. Vincent and the Grenadines,1964,14758296.24,
St. Vincent and the Grenadines,1963,13708298.88,
St. Vincent and the Grenadines,1962,14524963.49,
St. Vincent and the Grenadines,1961,13999964.81,
St. Vincent and the Grenadines,1960,13066633.83,
Sub-Saharan Africa (all income levels),2014,1.74614E+12,
Sub-Saharan Africa (all income levels),2013,1.66812E+12,
Sub-Saharan Africa (all income levels),2012,1.58271E+12,
Sub-Saharan Africa (all income levels),2011,1.51056E+12,
Sub-Saharan Africa (all income levels),2010,1.33684E+12,
Sub-Saharan Africa (all income levels),2009,9.96043E+11,
Sub-Saharan Africa (all income levels),2008,1.04951E+12,
Sub-Saharan Africa (all income levels),2007,9.20819E+11,
Sub-Saharan Africa (all income levels),2006,7.98705E+11,
Sub-Saharan Africa (all income levels),2005,6.83806E+11,
Sub-Saharan Africa (all income levels),2004,5.78128E+11,
Sub-Saharan Africa (all income levels),2003,4.65147E+11,
Sub-Saharan Africa (all income levels),2002,3.63597E+11,
Sub-Saharan Africa (all income levels),2001,3.37644E+11,
Sub-Saharan Africa (all income levels),2000,3.6291E+11,
Sub-Saharan Africa (all income levels),1999,3.38491E+11,
Sub-Saharan Africa (all income levels),1998,3.36381E+11,
Sub-Saharan Africa (all income levels),1997,3.56591E+11,
Sub-Saharan Africa (all income levels),1996,3.44743E+11,
Sub-Saharan Africa (all income levels),1995,3.33311E+11,
Sub-Saharan Africa (all income levels),1994,2.87083E+11,
Sub-Saharan Africa (all income levels),1993,2.95222E+11,
Sub-Saharan Africa (all income levels),1992,3.06886E+11,
Sub-Saharan Africa (all income levels),1991,3.12949E+11,
Sub-Saharan Africa (all income levels),1990,3.03241E+11,
Sub-Saharan Africa (all income levels),1989,3.02318E+11,
Sub-Saharan Africa (all income levels),1988,2.89209E+11,
Sub-Saharan Africa (all income levels),1987,2.7542E+11,
Sub-Saharan Africa (all income levels),1986,2.33795E+11,
Sub-Saharan Africa (all income levels),1985,2.11024E+11,
Sub-Saharan Africa (all income levels),1984,2.26306E+11,
Sub-Saharan Africa (all income levels),1983,2.3777E+11,
Sub-Saharan Africa (all income levels),1982,2.55294E+11,
Sub-Saharan Africa (all income levels),1981,2.73043E+11,
Sub-Saharan Africa (all income levels),1980,2.71651E+11,
Sub-Saharan Africa (all income levels),1979,2.15738E+11,
Sub-Saharan Africa (all income levels),1978,1.80299E+11,
Sub-Saharan Africa (all income levels),1977,1.61394E+11,
Sub-Saharan Africa (all income levels),1976,1.46528E+11,
Sub-Saharan Africa (all income levels),1975,1.34731E+11,
Sub-Saharan Africa (all income levels),1974,1.22511E+11,
Sub-Saharan Africa (all income levels),1973,93808574826,
Sub-Saharan Africa (all income levels),1972,73252997354,
Sub-Saharan Africa (all income levels),1971,64968034897,
Sub-Saharan Africa (all income levels),1970,63931893882,
Sub-Saharan Africa (all income levels),1969,54280558306,
Sub-Saharan Africa (all income levels),1968,47319600532,
Sub-Saharan Africa (all income levels),1967,44233312658,
Sub-Saharan Africa (all income levels),1966,44830333007,
Sub-Saharan Africa (all income levels),1965,41518333498,
Sub-Saharan Africa (all income levels),1964,37245571338,
Sub-Saharan Africa (all income levels),1963,38261359370,
Sub-Saharan Africa (all income levels),1962,33325623501,
Sub-Saharan Africa (all income levels),1961,30722785086,
Sub-Saharan Africa (all income levels),1960,29598028250,
Sub-Saharan Africa (developing only),2014,1.72921E+12,
Sub-Saharan Africa (developing only),2013,1.64942E+12,
Sub-Saharan Africa (developing only),2012,1.56344E+12,
Sub-Saharan Africa (developing only),2011,1.49214E+12,
Sub-Saharan Africa (developing only),2010,1.32303E+12,
Sub-Saharan Africa (developing only),2009,9.84886E+11,
Sub-Saharan Africa (developing only),2008,1.03249E+12,
Sub-Saharan Africa (developing only),2007,9.0899E+11,
Sub-Saharan Africa (developing only),2006,7.88528E+11,
Sub-Saharan Africa (developing only),2005,6.74654E+11,
Sub-Saharan Africa (developing only),2004,5.72874E+11,
Sub-Saharan Africa (developing only),2003,4.61956E+11,
Sub-Saharan Africa (developing only),2002,3.61093E+11,
Sub-Saharan Africa (developing only),2001,3.35561E+11,
Sub-Saharan Africa (developing only),2000,3.61253E+11,
Sub-Saharan Africa (developing only),1999,3.37251E+11,
Sub-Saharan Africa (developing only),1998,3.35407E+11,
Sub-Saharan Africa (developing only),1997,3.55591E+11,
Sub-Saharan Africa (developing only),1996,3.44014E+11,
Sub-Saharan Africa (developing only),1995,3.32667E+11,
Sub-Saharan Africa (developing only),1994,2.86501E+11,
Sub-Saharan Africa (developing only),1993,2.94617E+11,
Sub-Saharan Africa (developing only),1992,3.06323E+11,
Sub-Saharan Africa (developing only),1991,3.1247E+11,
Sub-Saharan Africa (developing only),1990,3.02766E+11,
Sub-Saharan Africa (developing only),1989,3.01932E+11,
Sub-Saharan Africa (developing only),1988,2.88831E+11,
Sub-Saharan Africa (developing only),1987,2.75084E+11,
Sub-Saharan Africa (developing only),1986,2.33517E+11,
Sub-Saharan Africa (developing only),1985,2.10799E+11,
Sub-Saharan Africa (developing only),1984,2.26114E+11,
Sub-Saharan Africa (developing only),1983,2.3759E+11,
Sub-Saharan Africa (developing only),1982,2.55115E+11,
Sub-Saharan Africa (developing only),1981,2.72866E+11,
Sub-Saharan Africa (developing only),1980,2.71467E+11,
Sub-Saharan Africa (developing only),1979,2.15581E+11,
Sub-Saharan Africa (developing only),1978,1.80191E+11,
Sub-Saharan Africa (developing only),1977,1.61311E+11,
Sub-Saharan Africa (developing only),1976,1.46452E+11,
Sub-Saharan Africa (developing only),1975,1.34649E+11,
Sub-Saharan Africa (developing only),1974,1.22437E+11,
Sub-Saharan Africa (developing only),1973,93737296287,
Sub-Saharan Africa (developing only),1972,73192971655,
Sub-Saharan Africa (developing only),1971,64912866611,
Sub-Saharan Africa (developing only),1970,63878470356,
Sub-Saharan Africa (developing only),1969,54221912212,
Sub-Saharan Africa (developing only),1968,47256400645,
Sub-Saharan Africa (developing only),1967,44161965567,
Sub-Saharan Africa (developing only),1966,44763276238,
Sub-Saharan Africa (developing only),1965,41454950739,
Sub-Saharan Africa (developing only),1964,37239023316,
Sub-Saharan Africa (developing only),1963,38259333574,
Sub-Saharan Africa (developing only),1962,33323634674,
Sub-Saharan Africa (developing only),1961,30721023232,
Sub-Saharan Africa (developing only),1960,29595364875,
Sudan,2014,73814947341,
Sudan,2013,66480141187,
Sudan,2012,62688889673,
Sudan,2011,67327289320,2
Sudan,2010,65634109237,
Sudan,2009,53150209168,
Sudan,2008,54526580232,
Sudan,2007,45898948564,
Sudan,2006,35822408612,
Sudan,2005,26524538566,
Sudan,2004,21457470203,
Sudan,2003,17646503525,
Sudan,2002,14803189093,
Sudan,2001,13182979784,
Sudan,2000,12257418326,
Sudan,1999,10682045258,
Sudan,1998,11250327988,
Sudan,1997,11681494637,
Sudan,1996,9018243044,
Sudan,1995,13829744879,
Sudan,1994,12794192334,
Sudan,1993,8881785938,
Sudan,1992,7034219713,
Sudan,1991,11379222222,
Sudan,1990,12408647780,
Sudan,1989,15295635624,
Sudan,1988,15510324099,
Sudan,1987,20631219762,
Sudan,1986,15966649370,
Sudan,1985,12459385571,
Sudan,1984,10044297796,
Sudan,1983,8465226937,
Sudan,1982,9254395996,
Sudan,1981,9538009463,
Sudan,1980,7617256737,
Sudan,1979,8418407787,
Sudan,1978,8128719315,
Sudan,1977,7499005639,
Sudan,1976,6013210816,
Sudan,1975,4823090192,
Sudan,1974,3958931660,
Sudan,1973,3077254460,
Sudan,1972,2483055722,
Sudan,1971,2288340041,
Sudan,1970,2100229759,
Sudan,1969,1847501441,
Sudan,1968,1677771401,
Sudan,1967,1607409539,
Sudan,1966,1484491676,
Sudan,1965,1446869619,
Sudan,1964,1388282600,
Sudan,1963,1351234926,
Sudan,1962,1328259625,
Sudan,1961,1222860429,
Sudan,1960,1126364162,
Suriname,2014,5210303030,
Suriname,2013,5130909091,
Suriname,2012,4980000000,
Suriname,2011,4422276622,
Suriname,2010,4368398048,
Suriname,2009,3875409836,
Suriname,2008,3532969035,
Suriname,2007,2936612022,
Suriname,2006,2626380435,
Suriname,2005,1793776693,
Suriname,2004,1484092538,
Suriname,2003,1271196078,
Suriname,2002,1078402128,
Suriname,2001,763465550.5,
Suriname,2000,892164393.9,
Suriname,1999,885444186,
Suriname,1998,945000000,
Suriname,1997,929607500,
Suriname,1996,860630922.7,
Suriname,1995,693970588.2,
Suriname,1994,605492537.3,
Suriname,1993,428794117.6,
Suriname,1992,404600000,
Suriname,1991,448300000,
Suriname,1990,388300000,
Suriname,1989,542520000,
Suriname,1988,1160900000,
Suriname,1987,979850000,
Suriname,1986,891000000,
Suriname,1985,873250000,
Suriname,1984,864150000,
Suriname,1983,883600000,
Suriname,1982,915150000,
Suriname,1981,889050000,
Suriname,1980,794900000,
Suriname,1979,783000000,
Suriname,1978,735500000,
Suriname,1977,641000000,
Suriname,1976,505500000,
Suriname,1975,465000000,
Suriname,1974,368600000,
Suriname,1973,305300000,
Suriname,1972,287600000,
Suriname,1971,270650000,
Suriname,1970,247150000,
Suriname,1969,233450000,
Suriname,1968,220600000,
Suriname,1967,198450000,
Suriname,1966,171100000,
Suriname,1965,138650000,
Suriname,1964,120850000,
Suriname,1963,110000000,
Suriname,1962,103500000,
Suriname,1961,98400000,
Suriname,1960,93850000,
Swaziland,2014,4412891830,
Swaziland,2013,4562432045,
Swaziland,2012,4912817412,
Swaziland,2011,4963056472,
Swaziland,2010,3527776867,
Swaziland,2009,3144671159,
Swaziland,2008,3019779209,
Swaziland,2007,3053808159,
Swaziland,2006,2947943587,
Swaziland,2005,2584089444,
Swaziland,2004,2420645241,
Swaziland,2003,1854032546,
Swaziland,2002,1224226095,
Swaziland,2001,1349339652,
Swaziland,2000,1524496383,
Swaziland,1999,1547884442,
Swaziland,1998,1576904292,
Swaziland,1997,1716699913,
Swaziland,1996,1602760100,
Swaziland,1995,1698982438,
Swaziland,1994,1419293455,
Swaziland,1993,1357206996,
Swaziland,1992,1284766234,
Swaziland,1991,1156141998,
Swaziland,1990,1114694112,
Swaziland,1989,696921409.5,
Swaziland,1988,692026606.9,
Swaziland,1987,584125996.6,
Swaziland,1986,449140384,
Swaziland,1985,361012319.1,
Swaziland,1984,494483241.4,
Swaziland,1983,555336145.9,
Swaziland,1982,537568142.1,
Swaziland,1981,571514416.3,
Swaziland,1980,542007473.1,
Swaziland,1979,412094078.1,
Swaziland,1978,340629999.7,
Swaziland,1977,304059999.7,
Swaziland,1976,272549999.8,
Swaziland,1975,288299883.9,
Swaziland,1974,264320939.6,
Swaziland,1973,221915096.2,
Swaziland,1972,146740389.9,
Swaziland,1971,136462080.9,
Swaziland,1970,112139955.2,
Swaziland,1969,105419957.9,
Swaziland,1968,79799968.11,
Swaziland,1967,74759970.13,
Swaziland,1966,76859969.29,
Swaziland,1965,70279971.92,
Swaziland,1964,64980554.03,
Swaziland,1963,54129438.37,
Swaziland,1962,45927961.65,
Swaziland,1961,43026042.81,
Swaziland,1960,35076845.98,
Sweden,2014,5.7109E+11,
Sweden,2013,5.78742E+11,
Sweden,2012,5.43881E+11,
Sweden,2011,5.63113E+11,
Sweden,2010,4.88379E+11,
Sweden,2009,4.29657E+11,
Sweden,2008,5.13966E+11,
Sweden,2007,4.87816E+11,
Sweden,2006,4.20032E+11,
Sweden,2005,3.89042E+11,
Sweden,2004,3.81705E+11,
Sweden,2003,3.31109E+11,
Sweden,2002,2.63926E+11,
Sweden,2001,2.39917E+11,
Sweden,2000,2.59802E+11,
Sweden,1999,2.70848E+11,
Sweden,1998,2.668E+11,
Sweden,1997,2.64478E+11,
Sweden,1996,2.88104E+11,
Sweden,1995,2.64052E+11,
Sweden,1994,2.2608E+11,
Sweden,1993,2.09951E+11,
Sweden,1992,2.80312E+11,
